chunk_id,file_name,heading_path,start_line,end_line,tokens,anchor_fragment,jump_url,text,source_path,char_start,char_end,source_url
3d4eb816-2c47-41a9-9352-f5c74cd2106b,Australian place names.md,"['Australian place names', 'Check official place names and style them correctly', 'Punctuation']",59,75,117,#australian-place-names/check-official-place-names-and-style-them-correctly,,"**Correct**  
Baden-Powell Waterhole
**Incorrect**  
Baden Powell waterhole or Baden-Powell’s Waterhole
Australian places have official names derived from Aboriginal and Torres Strait Islander languages. Some places have official dual names from those languages and English.
When writing official dual names, use a spaced forward slash to separate the 2 parts of the name. The order should be as written in the official name, which you can check in the Australian Place Names dataset.
**Example**  
Kata Tjuta / Mount Olga  
Karlu Karlu / Devils Marbles  
Kunanyi / Mount Wellington
---",Style Guide Content/Australian place names.md,2789,3375,
6d7bad95-293e-4bc4-924f-ef4b7e45cc60,Australian place names.md,"['Australian place names', 'Use capitals for names of places, roads and streets']",76,95,104,#australian-place-names/use-capitals-for-names-of-places-roads-and-streets,,"## Use capitals for names of places, roads and streets
Words that don’t usually need an initial capital have one when they are part of a place name.
**Example**  
the Adelaide Hills  
the North Shore  
the Western District
The names of roads, streets and other thoroughfares also take an initial capital.
**Example**  
George Street  
Wickham Terrace  
Monaro Highway
This is a similar rule to style for proper names of mountains, valleys, bays, islands and other topographic features.
---",Style Guide Content/Australian place names.md,3377,3866,
10746887-5b51-4088-947f-c75ff008a6f8,Australian place names.md,"['Australian place names', 'Use shortened forms for addresses']",96,138,209,#australian-place-names/use-shortened-forms-for-addresses,,"## Use shortened forms for addresses
Addresses usually have abbreviations and contractions. Do not add punctuation marks to these.
**Example**  
10 Bendemeer Blvd  
PO Box 1  
RMB 99
Common abbreviations include:
- Av (Avenue)  
- Cct (Circuit)  
- Cr (Crescent)  
- Ct (Court)  
- Dr (Drive)  
- Esp (Esplanade)  
- Gr (Grove)  
- Hts (Heights)  
- Hwy (Highway)  
- Pde (Parade)  
- Pl (Place)  
- Rd (Road)  
- St (Street)  
- Tce (Terrace)
---
### Shortened state and territory names for addresses
When addressing a letter, write the last line in capitals without punctuation or underlining, with the postcode last. The last line should contain the place name or post office of delivery, state or territory abbreviation and postcode.
**Example**  
11 Banks Av  
WAGGA WAGGA NSW 2650
If you are sending mail overseas, spell out all names in the address in full to avoid confusion.
**Example**  
‘SA’ could refer to South Australia or to South Africa.
---",Style Guide Content/Australian place names.md,3868,4825,
c09f9f8c-f435-46ed-982e-251a2ceed2dd,Australian place names.md,"['Australian place names', 'Write the names of buildings, structures and public places with an initial capital']",139,155,96,#australian-place-names/write-the-names-of-buildings-structures-and-public-places-with-an-initial-capital,,"## Write the names of buildings, structures and public places with an initial capital
Names of buildings, structures and public places have initial capitals. Write generic and plural terms in lower case.
**Example**  
St Paul’s Cathedral is close to Melbourne’s Federation Square. The cathedral ...  
The Iron Cove and Gladesville bridges are both in Sydney.
Use initial capitals for the names of private properties.
**Example**  
Thargomindah Station  
Myocum Downs  
Tocal Homestead
---",Style Guide Content/Australian place names.md,4827,5315,
46ae215f-21ca-4ef3-9e21-1f1793d346dd,Australian place names.md,"['Australian place names', 'Shorten names for states and territories in 4 situations']",156,190,241,#australian-place-names/shorten-names-for-states-and-territories-in-4-situations,,"## Shorten names for states and territories in 4 situations
Spell out the names of Australian states and territories in formal content.
You can use shortened forms when:
- the name is used as an adjective  
- space is limited  
- the full name would result in repetition  
- you are writing an address.
**Example**  
The WA Government has reopened the Eyre Highway. [‘WA’ is used as an adjective.]
Don’t use a full stop after the shortened forms. This rule applies to the initialisms (NSW, WA, ACT and NT), abbreviations (Vic and Tas) and the contraction (Qld).
States and territories are generally listed in an order when more than one is mentioned. For example:
- in alphabetical order (ACT to WA)  
- by population size (NSW to NT).
**Example**  
NSW  
Vic  
Qld  
WA  
SA  
Tas  
ACT  
NT
Other orders might be more suitable for some content. For example, content might include a list of states and territories ordered by total annual rainfall or number of enrolled voters. Use the order that fits with context and helps people understand your content.
---",Style Guide Content/Australian place names.md,5317,6377,
7094de33-42bd-49f6-a7c9-34112a696854,Australian place names.md,"['Australian place names', 'Release notes']",191,201,173,#australian-place-names/release-notes,,"## Release notes
The digital edition includes new information about dual place names. It links to the Australian place names dataset as the authoritative source for correct spelling and capitalisation for official place names.
The digital edition updates punctuation style for shortened forms.
- Consistent with the sixth edition, it does not use full stops with acronyms or initialisms, or contractions.  
- It removes the requirement to use full stops with abbreviations of state names (as with other non-Latin abbreviations).  
- This is a change from the sixth edition, which recommended using a full stop with ‘Vic’ and ‘Tas’. It is consistent with the digital edition’s guidance for shortened forms. Australian corpus data informed this change.
The *Content Guide* provided general advice but no specific details on Australian place names.",Style Guide Content/Australian place names.md,6379,7224,
16ae89a1-030e-44c9-be1c-5ddba015f2ac,Authoritative reports.md,['Authoritative reports'],1,6,43,#authoritative-reports,,"# Authoritative reports
Case citations rely on authorised and unauthorised law report series. Use the correct abbreviations for Australian law report series. This will help people find the judgements you cite.
---",Style Guide Content/Authoritative reports.md,0,213,
69072518-7d23-4d7d-a7f4-34003c8e3596,Authoritative reports.md,"['Authoritative reports', 'Guidance']",7,14,36,#authoritative-reports/guidance,,"## Guidance
- Cite an authorised law report if one is available  
- Use common abbreviations for authorised reports  
- Use standard abbreviations for unauthorised reports
---",Style Guide Content/Authoritative reports.md,215,390,
f99b318d-4454-4c2e-80a4-3d06aea9cab9,Authoritative reports.md,"['Authoritative reports', 'Cite an authorised law report if one is available']",15,26,122,#authoritative-reports/cite-an-authorised-law-report-if-one-is-available,,"## Cite an authorised law report if one is available
When you are referring to case law, you will generally cite a law report.
There are Commonwealth, state and territory law reports. They contain court judgments in cases that are important for legal reasons.
Reported cases generally set a precedent for similar cases. A written judgement is a useful summary of the key points of a case.
Not all court decisions are published. Where they are not published, they are called unreported judgments. Unreported judgments are less persuasive than reported judgments.
---",Style Guide Content/Authoritative reports.md,392,957,
12b8388f-3007-422a-b1f4-eb0ef0102e1c,Authoritative reports.md,"['Authoritative reports', 'Authorised and unauthorised reports']",27,36,113,#authoritative-reports/authorised-and-unauthorised-reports,,"## Authorised and unauthorised reports
Citations use common abbreviations for the titles of law reports. A law report is part of either an authorised or unauthorised report series.
The courts review, annotate and approve authorised law reports for publication. Wherever you can, cite an authorised law report using the relevant abbreviation.
Unauthorised law reports are legitimate reports that haven’t gone through the same process before publication. Tribunals and smaller courts often have unauthorised reports. These can be the only available reports of those decisions.
---",Style Guide Content/Authoritative reports.md,959,1537,
aea197e7-7b09-4e26-ad9c-6bb5a6caad5c,Authoritative reports.md,"['Authoritative reports', 'Use common abbreviations for authorised reports']",37,90,402,#authoritative-reports/use-common-abbreviations-for-authorised-reports,,"## Use common abbreviations for authorised reports
This section lists common abbreviations for authorised law report series. Each series comprises judgments by specific courts and tribunals.
State and territory reports have common abbreviations for series titles that cover different periods.
### Commonwealth jurisdictions
- **ALD** (Administrative Law Decisions) – Administrative Appeals Tribunal – 1976 onward  
- **CLR** (Commonwealth Law Reports) – High Court – 1903 onward  
- **FCR** (Federal Court Reports) – Federal Court – 1984 onward  
- **IR** (Industrial Reports) – Australian Industrial Relations Commission, Fair Work Australia, Fair Work Commission – 2006 onward
### Supreme Court of the Australian Capital Territory
- **ACTLR** (Australian Capital Territory Law Reports) – 2007 onward  
- **ACTR** (Australian Capital Territory Reports) – 1973 to 2008
### Supreme Court of New South Wales
- **NSWLR** (New South Wales Law Reports) – 1971 onward  
- **NSWR** (New South Wales Reports) – 1960 to 1970  
- **SR (NSW)** (State Reports NSW) – 1901 to 1959
### Supreme Court of Northern Territory
- **NTLR** (Northern Territory Law Reports) – 1990 onward  
- **NTR** (Northern Territory Reports) – 1979 to 1991
### Supreme Court of Queensland
- **QdR** (Queensland Reports) – 1958 onward  
- **St R Qd** (State Reports Queensland) – 1902 to 1957
### Supreme Court of South Australia
- **SASR** (South Australian State Reports) – 1971 onward  
- **SRSA** (State Reports South Australia) – 1921 to 1970  
- **SALR** (South Australian Law Report) – 1899 to 1920
### Supreme Court of Tasmania
- **Tas R** (Tasmanian Reports) – 1979 onward  
- **Tas SR** (State Reports Tasmania) – 1941 to 1978  
- **Tas LR** (Tasmanian Law Reports) – 1904 to 1940
### Supreme Court of Victoria
- **VR** (Victorian Reports) – 1957 onward  
- **VLR** (Victorian Law Reports) – 1875 to 1956
### Supreme Court of Western Australia",Style Guide Content/Authoritative reports.md,1539,3456,
1253924f-4b9b-4690-b260-ef69cd8719fa,Authoritative reports.md,"['Authoritative reports', 'Use common abbreviations for authorised reports', 'Supreme Court of Western Australia']",90,94,25,#authoritative-reports/use-common-abbreviations-for-authorised-reports,,"- **WAR** (Western Australian Reports) – 1958 onward  
- **WALR** (Western Australian Law Reports) – 1898 to 1958

---",Style Guide Content/Authoritative reports.md,0,5,
52321013-f0cb-43c5-a915-f286d4adc03c,Authoritative reports.md,"['Authoritative reports', 'Use standard abbreviations for unauthorised reports']",95,117,164,#authoritative-reports/use-standard-abbreviations-for-unauthorised-reports,,"## Use standard abbreviations for unauthorised reports
If the law report has no authorised version, you might need to use the abbreviations from this select list of unauthorised law report series:
- **ACLR** (Australian Company Law Reports)  
- **ACompT** (Australian Competition Tribunal)  
- **ALJR** (Australian Law Journal Reports)  
- **ALR** (Australian Law Reports)  
- **APO** (Australian Patent Office)  
- **ATR** (Australian Tax Reports)  
- **ATMO** (Australian Trade Marks Office)  
- **CAR** (Commonwealth Arbitration Reports)  
- **ACopyT** (Copyright Tribunal of Australia)  
- **ADFDAT** (Defence Force Discipline Appeal Tribunal)  
- **FWC** (Fair Work Commission)  
- **Fam LR** (Family Law Reports)  
- **FCCA** (Federal Circuit Court of Australia)  
- **FLR** (Federal Law Reports)  
- **HCA** (High Court of Australia)  
- **NNTA** (National Native Title Tribunal)
---",Style Guide Content/Authoritative reports.md,3458,4348,
